,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,Work_accident,promotion_last_5years,Departments,salary,Churn Probability
14303,0.42,0.48,2,143,3,0,0,sales,low,0.9875249386368679
14304,0.46,0.55,2,129,3,0,0,sales,low,0.9873005116176028
14305,0.09,0.83,6,255,4,0,0,sales,low,0.9861637100977209
14306,0.37,0.51,2,155,3,0,0,sales,low,0.9872800617992803
14307,0.1,0.77,6,265,4,0,0,sales,low,0.9858898943740805
14308,0.1,0.84,6,279,4,0,0,sales,low,0.9924323374222621
14309,0.11,0.97,6,284,4,0,0,sales,low,0.9930633522444307
14310,0.9,1.0,5,221,6,0,0,sales,medium,0.9160726805100903
14311,0.38,0.52,2,154,3,0,0,sales,medium,0.9869464357972185
14312,0.36,0.52,2,147,3,0,0,sales,medium,0.9869493818561158
14313,0.42,0.46,2,150,3,0,0,sales,medium,0.9872325852847393
14314,0.09,0.94,7,267,4,0,0,sales,medium,0.9865330955715343
14315,0.43,0.52,2,158,3,0,0,sales,medium,0.9866161313709918
14316,0.24,0.46,7,224,5,0,0,accounting,medium,0.8001767003280599
14317,0.91,1.0,4,257,5,0,0,accounting,medium,0.9112871887347355
14318,0.44,0.5,2,148,3,0,0,accounting,medium,0.9865755733073552
14319,0.71,0.87,3,177,4,0,0,hr,medium,0.08678095510695133
14320,0.4,0.49,2,155,3,0,0,hr,medium,0.987277068948883
14321,0.43,0.47,2,144,3,0,0,hr,medium,0.9872346722473574
14322,0.09,0.85,6,289,4,0,0,hr,high,0.9944896641351446
14323,0.43,0.52,2,160,3,0,0,technical,low,0.986590285331385
14324,0.9,0.96,4,258,5,0,0,technical,medium,0.9008181828011468
14325,0.84,1.0,5,234,5,0,0,technical,medium,0.9211921657802458
14326,0.37,0.48,2,137,3,0,0,technical,medium,0.9869020137594363
14327,0.86,0.68,5,263,2,0,0,technical,medium,0.03169097277800141
14328,0.11,0.84,6,251,4,0,0,technical,low,0.9861365780141197
14329,0.37,0.57,2,133,3,0,0,technical,low,0.9869943560071727
14330,0.4,0.46,2,132,3,0,0,technical,low,0.9871736031541916
14331,0.14,0.62,4,158,4,1,0,technical,low,0.0974036640624232
14332,0.4,0.46,2,135,3,0,0,technical,low,0.9871873646220816
14333,0.75,1.0,4,216,6,0,0,technical,low,0.7186064515753597
14334,0.11,0.84,6,300,5,1,0,support,low,0.9970386131639137
14335,0.46,0.49,2,138,3,0,0,support,low,0.9873466723788528
14336,0.11,0.92,6,260,4,0,0,support,low,0.9863092134594825
14337,0.38,0.49,2,132,3,0,0,support,low,0.9873754079972633
14338,0.7,0.89,3,183,5,0,0,support,low,0.2238403614738974
14339,0.09,0.82,6,250,4,0,0,support,low,0.9861637100977209
14340,0.37,0.45,2,151,3,0,0,support,low,0.9870168304994744
14341,0.1,0.83,6,292,4,0,0,support,low,0.9966403085648439
14342,0.38,0.57,2,140,3,0,0,support,low,0.9872429165278958
14343,0.9,1.0,5,221,5,0,0,support,low,0.9227107866531088
14344,0.44,0.51,2,138,3,0,0,support,low,0.9871625150364293
14345,0.36,0.5,2,132,3,0,0,technical,low,0.9869474845544011
14346,0.31,0.84,7,133,5,0,0,technical,low,0.7296418786384326
14347,0.1,0.84,6,283,4,1,0,technical,low,0.9938165490430523
14348,0.42,0.48,2,129,3,0,0,management,low,0.9874335906087591
14349,0.74,1.0,4,249,5,0,0,IT,low,0.9098657979168074
14350,0.73,0.87,5,257,5,0,0,IT,low,0.9142244153370517
14351,0.09,0.96,6,245,4,0,0,IT,low,0.9862550467928158
14352,0.45,0.53,2,155,3,0,0,IT,low,0.986779964752031
14353,0.11,0.8,6,256,4,0,0,IT,low,0.9876853929927785
14354,0.37,0.47,2,152,3,0,0,product_mng,low,0.9862130341508802
14355,0.84,0.99,4,267,5,0,0,product_mng,low,0.9037448479358755
14356,0.41,0.46,2,151,3,0,0,product_mng,low,0.9867818205086851
14357,0.76,0.92,4,239,5,0,0,product_mng,low,0.9002158237783212
14358,0.11,0.87,6,306,4,0,0,IT,low,0.9966403085648439
14359,0.84,0.88,4,263,5,1,0,marketing,low,0.8646309020798372
14360,0.39,0.5,2,147,3,0,0,marketing,low,0.9872538457353179
14361,0.11,0.91,6,278,4,0,0,marketing,low,0.9924323374222621
14362,0.45,0.56,2,154,3,0,0,marketing,low,0.9873276447108762
14363,0.37,0.52,2,143,3,0,0,marketing,low,0.9872630468043456
14364,0.4,0.52,2,155,3,0,0,marketing,low,0.9872203111443137
14365,0.39,0.48,2,160,3,0,0,sales,low,0.9872777178520014
14366,0.11,0.8,6,304,4,0,0,accounting,low,0.9966403085648439
14367,0.83,1.0,5,240,5,0,0,support,low,0.9230341639302925
14368,0.11,0.92,6,305,4,0,0,technical,low,0.9966898953417033
14369,0.39,0.5,2,136,3,0,0,management,low,0.9872618331078817
14370,0.45,0.45,2,132,3,0,0,marketing,low,0.9870792443229814
14371,0.1,0.95,7,301,4,0,0,marketing,low,0.9966660596378052
14372,0.9,0.98,5,243,6,0,0,marketing,low,0.9115675267145745
14373,0.45,0.51,2,147,3,0,0,sales,low,0.98727454749349
14374,0.79,0.89,5,239,5,0,0,sales,low,0.9144334706233928
14375,0.9,0.99,5,260,5,0,0,sales,low,0.9167838449072163
14376,0.11,0.84,7,296,4,0,0,sales,low,0.9966660596378052
14377,0.43,0.55,2,129,3,0,0,sales,low,0.9875038207105487
14378,0.31,0.54,5,132,5,0,0,sales,low,0.16784713044246716
14379,0.32,0.5,2,135,5,0,0,sales,low,0.611336057284935
14380,0.45,0.57,2,158,3,0,0,sales,low,0.9872252669481222
14381,0.81,0.99,4,259,5,0,0,sales,low,0.9045398097855075
14382,0.41,0.46,2,160,3,0,1,sales,low,0.9840175516750127
14383,0.11,0.78,7,278,4,0,0,sales,low,0.9925380416490159
14384,0.1,0.88,6,284,4,0,0,sales,low,0.9943547097523945
14385,0.7,0.53,2,274,4,0,0,sales,low,0.15623342855648073
14386,0.54,0.74,4,164,2,0,0,sales,low,0.02900594084007241
14387,0.41,0.48,2,148,3,0,0,sales,low,0.9875551690149309
14388,0.38,0.5,2,140,3,0,0,sales,medium,0.9871108282139728
14389,0.37,0.51,2,127,3,0,0,sales,medium,0.9869325862986306
14390,0.11,0.85,6,308,5,0,0,sales,medium,0.997261332373403
14391,0.4,0.47,2,146,3,0,0,sales,medium,0.9872744981363478
14392,0.1,0.84,6,261,4,0,0,accounting,medium,0.9862025053438482
14393,0.89,0.99,5,257,5,0,0,accounting,medium,0.9147625926033026
14394,0.11,0.8,6,285,4,0,0,accounting,medium,0.9942673114610814
14395,0.36,0.55,2,141,3,0,0,hr,medium,0.9871917746035471
14396,0.4,0.46,2,127,3,0,0,hr,medium,0.9873318541670275
14397,0.09,0.85,6,297,4,0,0,hr,medium,0.9966295558766718
14398,0.4,0.46,2,143,3,0,0,hr,medium,0.9873212798553799
14399,0.37,0.55,2,152,3,0,0,technical,medium,0.9866888137695563
14400,0.44,0.51,2,156,3,0,0,technical,high,0.970524205044454
14401,0.09,0.8,7,283,5,0,0,technical,low,0.9952315505151355
14402,0.92,0.87,4,226,6,1,0,technical,medium,0.8509466891855649
14403,0.74,0.91,4,232,5,0,0,technical,medium,0.8983777563323146
14404,0.09,0.82,6,249,4,0,0,technical,medium,0.9858843665367237
14405,0.89,0.95,4,275,5,0,0,technical,medium,0.9007816812582228
14406,0.09,0.8,6,304,4,0,0,technical,low,0.9966327524845604
14407,0.27,0.54,7,278,3,0,0,technical,low,0.7796790006110904
14408,0.1,0.91,6,287,4,0,0,technical,low,0.995765854029839
14409,0.1,0.89,7,285,4,0,0,technical,low,0.9948294955885222
14410,0.77,0.94,5,226,6,0,0,support,low,0.9097077362423085
14411,0.9,0.82,5,259,5,0,0,support,low,0.8347782121069917
14412,0.39,0.5,2,135,3,0,0,support,low,0.9872837925323298
14413,0.76,1.0,5,219,5,0,0,support,low,0.9226502401096436
14414,0.1,0.93,6,256,4,0,0,support,low,0.9863092134594825
14415,0.87,0.9,5,254,6,0,0,support,low,0.9110013259771924
14416,0.38,0.5,2,153,3,0,0,support,low,0.98717864320384
14417,0.77,0.99,5,228,5,0,0,support,low,0.9157316824472627
14418,0.78,0.87,4,228,5,0,0,support,low,0.8988308294158238
14419,0.44,0.5,2,128,3,0,0,support,low,0.9871742350645529
14420,0.38,0.52,2,153,3,0,0,support,low,0.9871279516237926
14421,0.43,0.46,2,156,3,0,0,technical,low,0.9870396933377755
14422,0.39,0.5,4,294,3,0,0,technical,low,0.7704988095785114
14423,0.88,1.0,5,219,5,0,0,technical,low,0.9225452653172049
14424,0.45,0.46,2,153,3,0,0,management,low,0.9871069686167823
14425,0.4,0.53,2,151,3,0,0,IT,low,0.986826680054578
14426,0.36,0.51,2,155,3,0,0,IT,low,0.986576725378045
14427,0.36,0.48,2,158,3,0,0,IT,low,0.986734355903767
14428,0.9,0.98,5,245,5,0,0,IT,low,0.9155433026819323
14429,0.43,0.53,2,131,3,0,0,IT,low,0.9868670296149401
14430,0.89,0.87,5,225,5,0,0,product_mng,low,0.9079516463604022
14431,0.1,0.84,6,286,4,0,0,product_mng,low,0.9931139621981816
14432,0.37,0.5,2,135,3,0,0,product_mng,low,0.9861450709393653
14433,0.37,0.51,2,153,3,0,0,product_mng,low,0.9859961618074827
14434,0.87,0.9,5,252,5,0,0,IT,low,0.9146582530860653
14435,0.4,0.56,2,149,3,0,0,accounting,low,0.9871152050918757
14436,0.9,0.97,4,258,5,0,0,accounting,low,0.9018711006711866
14437,0.37,0.46,2,158,3,0,0,hr,low,0.9874897729986714
14438,0.44,0.54,2,149,3,0,0,hr,low,0.987355737116064
14439,0.85,0.95,5,236,5,0,0,hr,low,0.9146352046938554
14440,0.78,0.98,5,239,6,0,0,marketing,low,0.9109492086078375
14441,0.42,0.47,2,159,3,0,0,marketing,low,0.9873261931212781
14442,0.92,0.99,5,255,6,0,0,sales,low,0.9097687573956152
14443,0.11,0.83,6,244,4,0,0,accounting,low,0.9863095434310541
14444,0.42,0.56,2,134,3,0,0,support,low,0.9873747981986596
14445,0.48,0.57,4,270,4,0,0,technical,low,0.16305108840166024
14446,0.83,0.85,4,255,5,0,0,management,low,0.8954237095866717
14447,0.4,0.53,2,151,3,0,0,marketing,low,0.9873924891511942
14448,0.43,0.45,2,135,3,0,0,marketing,low,0.9870956145698352
14449,0.43,0.53,2,146,3,0,0,marketing,low,0.9873554396585563
14450,0.1,0.97,7,254,4,0,0,sales,low,0.9862522063515837
14451,0.1,0.87,7,289,4,0,0,sales,low,0.9966660596378052
14452,0.37,0.46,2,156,3,0,0,sales,low,0.9875339711797148
14453,0.38,0.53,2,156,3,0,0,sales,low,0.9873899005366362
14454,0.4,0.5,2,128,3,0,0,sales,low,0.9874166847097379
14455,0.89,0.86,5,275,5,0,0,sales,low,0.9077023393860034
14456,0.45,0.46,2,155,3,0,0,sales,low,0.987483383914745
14457,0.37,0.48,2,159,3,0,0,sales,low,0.9874406624720534
14458,0.46,0.49,2,148,3,0,0,sales,low,0.9873025464759086
14459,0.87,0.91,4,228,5,0,0,sales,low,0.899641924129864
14460,0.11,0.84,6,298,4,0,0,sales,low,0.9966403085648439
14461,0.79,0.87,5,261,5,0,0,sales,low,0.9151580623228711
14462,0.79,0.92,5,254,6,0,0,sales,low,0.9108639129338688
14463,0.19,0.59,7,192,3,0,0,sales,low,0.7715837830551493
14464,0.87,0.98,4,248,5,0,0,sales,low,0.9032287126337255
14465,0.6,0.92,2,258,5,0,0,sales,low,0.3525855540989179
14466,0.44,0.45,2,156,3,0,0,sales,medium,0.9867072554670493
14467,0.11,0.81,6,266,4,1,0,sales,medium,0.9811193256072924
14468,0.42,0.54,2,156,3,0,0,sales,medium,0.9871131939580216
14469,0.88,0.88,5,232,5,1,0,accounting,medium,0.8775508594453325
14470,0.11,0.84,6,287,4,0,0,accounting,medium,0.9957055145648075
14471,0.46,0.46,2,154,3,0,0,accounting,medium,0.9867246955569698
14472,0.82,0.97,5,263,5,0,0,hr,medium,0.9141546175725986
14473,0.44,0.56,2,131,3,0,0,hr,medium,0.987111051579409
14474,0.11,0.78,6,260,4,0,0,hr,medium,0.9863946582359508
14475,0.42,0.5,2,139,3,0,0,hr,medium,0.987117350004522
14476,0.84,0.93,4,251,5,0,0,technical,medium,0.9003915509958125
14477,0.11,0.95,6,286,4,0,0,technical,medium,0.9947744698073969
14478,0.45,0.53,2,129,3,0,0,technical,high,0.969278114863257
14479,0.38,0.56,2,156,3,0,0,technical,low,0.9869398275545699
14480,0.38,0.86,6,139,6,0,0,technical,medium,0.1814666799594324
14481,0.44,0.51,2,127,3,0,0,technical,medium,0.9864657314539318
14482,0.11,0.84,6,251,4,0,0,technical,medium,0.9860298698984853
14483,0.81,0.93,5,270,5,0,0,technical,medium,0.9137266115021295
14484,0.09,0.96,6,296,4,0,0,technical,low,0.9966898953417033
14485,0.11,0.9,6,254,4,0,0,technical,low,0.9861365780141197
14486,0.81,0.95,5,238,6,0,0,technical,low,0.9102471568043317
14487,0.1,0.97,6,267,4,1,0,support,low,0.9821832749718455
14488,0.74,0.89,5,229,6,0,0,support,low,0.9099796980758037
14489,0.09,0.78,6,254,4,0,0,support,low,0.9863946582359508
14490,0.82,0.81,4,233,4,1,0,support,low,0.11618223077321357
14491,0.1,0.98,6,268,4,0,0,support,low,0.9859216161238976
14492,0.27,0.56,3,301,3,0,0,support,low,0.6926576739655648
14493,0.83,0.92,5,267,6,0,0,support,low,0.9108488344601394
14494,0.1,0.93,6,289,4,1,0,support,low,0.9966206567690578
14495,0.38,0.47,2,144,3,0,0,support,low,0.9873889180351726
14496,0.4,0.56,2,148,3,0,0,support,low,0.9873259521337455
14497,0.11,0.83,6,306,4,0,0,support,low,0.9966403085648439
14498,0.11,0.79,6,292,4,0,1,technical,low,0.9914182327891515
14499,0.82,0.91,5,232,5,0,0,technical,low,0.9142429808598767
14500,0.36,0.48,2,137,3,0,0,technical,low,0.9871644638226782
14501,0.4,0.46,2,128,3,0,0,management,low,0.987488309304568
14502,0.87,0.84,5,231,5,0,0,IT,low,0.9104546675387635
14503,0.41,0.49,2,146,3,0,0,IT,low,0.9868728753424941
14504,0.11,0.91,6,308,4,1,0,IT,low,0.9966206567690578
14505,0.1,0.93,6,253,4,0,0,IT,medium,0.9862025053438482
14506,0.38,0.51,2,146,3,0,0,IT,medium,0.9864314429491639
14507,0.39,0.55,2,156,3,0,0,product_mng,medium,0.9869123952291985
14508,0.4,0.52,2,147,3,0,0,product_mng,medium,0.9869183178503489
14509,0.45,0.48,2,136,3,0,0,product_mng,medium,0.9866428046997369
14510,0.74,0.84,5,249,5,0,0,product_mng,medium,0.9098870665302772
14511,0.45,0.55,2,151,3,0,0,IT,medium,0.9866234192361022
14512,0.12,1.0,3,278,4,0,0,RandD,medium,0.642144201220271
14513,0.1,0.77,7,250,5,0,0,RandD,medium,0.9860110547635982
14514,0.37,0.55,2,127,3,0,0,RandD,medium,0.9849598013736973
14515,0.89,0.87,5,255,5,0,0,RandD,medium,0.9128484654203773
14516,0.45,0.47,2,135,3,0,0,RandD,medium,0.9845196490824831
14517,0.37,0.46,2,149,3,0,0,marketing,high,0.966394013456142
14518,0.11,0.81,5,287,4,0,0,sales,low,0.978673104772929
14519,0.41,0.48,2,145,3,0,0,accounting,medium,0.9868986608412232
14520,0.1,0.94,6,285,4,0,0,support,medium,0.994412814822843
14521,0.1,0.93,7,305,4,0,0,technical,medium,0.9967048937264926
14522,0.11,0.95,7,300,4,0,0,management,medium,0.9966553069496332
14523,0.4,0.54,2,139,3,0,0,marketing,low,0.9874708438278834
14524,0.41,0.49,2,130,3,0,0,marketing,low,0.9875585363222987
14525,0.1,0.81,6,268,4,0,0,marketing,low,0.9857578305782383
14526,0.73,0.86,4,245,6,0,0,sales,low,0.8922439397045405
14527,0.43,0.47,2,135,3,0,0,sales,low,0.987584210245544
14528,0.37,0.46,2,153,3,0,0,sales,low,0.9875339711797148
14529,0.11,0.94,6,276,4,0,0,sales,low,0.9920015079444588
14530,0.4,0.46,2,130,3,0,0,sales,low,0.987619902510125
14531,0.41,0.54,2,153,3,1,0,sales,low,0.9844725721913055
14532,0.82,0.84,5,244,5,0,0,sales,low,0.9124202388718982
14533,0.61,0.47,2,253,3,0,0,sales,low,0.1288498008647536
14534,0.11,0.91,7,287,4,0,0,sales,low,0.9957420183259409
14535,0.37,0.45,2,131,3,0,0,sales,low,0.9871910574893827
14536,0.41,0.52,2,135,3,0,0,sales,low,0.9873796143111857
14537,0.37,0.52,2,157,3,0,0,sales,low,0.9872262357747563
14538,0.88,0.99,5,262,6,0,0,sales,low,0.9123055014835728
14539,0.1,0.85,6,266,4,0,0,sales,low,0.9863092134594825
14540,0.44,0.48,2,148,3,0,0,sales,low,0.9874224934372497
14541,0.38,0.57,2,140,3,0,0,sales,low,0.9873525503090047
14542,0.11,0.85,7,302,4,0,0,sales,low,0.9966660596378052
14543,0.09,0.98,6,271,4,0,0,sales,low,0.9859216161238976
14544,0.45,0.52,2,145,3,0,0,sales,medium,0.9869705920416064
14545,0.1,0.81,6,290,4,0,0,accounting,medium,0.9966295558766718
14546,0.45,0.47,2,151,3,0,0,accounting,medium,0.9868595444603836
14547,0.77,0.87,5,266,5,0,0,accounting,medium,0.9130590449407089
14548,0.44,0.51,2,140,3,0,0,hr,medium,0.9869829660513015
14549,0.39,0.5,2,142,3,0,0,hr,medium,0.9871273878341078
14550,0.1,0.91,6,246,4,0,0,hr,medium,0.9863483386771815
14551,0.09,0.89,7,308,5,0,0,hr,medium,0.9972870834463644
14552,0.37,0.47,2,141,3,0,0,technical,medium,0.9868943527574022
14553,0.9,1.0,5,232,5,0,0,technical,medium,0.9211921657802458
14554,0.41,0.56,2,143,3,0,0,technical,medium,0.9866685067431027
14555,0.37,0.52,2,155,3,0,0,technical,medium,0.9865267425402607
14556,0.1,0.86,6,278,4,0,0,technical,high,0.9867706297596583
14557,0.81,1.0,4,253,5,0,0,technical,low,0.9129604657808544
14558,0.11,0.8,6,282,4,0,0,technical,medium,0.9938596826822492
14559,0.11,0.84,7,264,4,0,0,technical,medium,0.9865826823483937
14560,0.4,0.46,2,149,3,0,0,technical,medium,0.9867871666715232
14561,0.09,0.8,6,304,5,0,0,technical,medium,0.9972537762931196
14562,0.48,0.93,3,219,6,0,0,technical,low,0.4161970889629938
14563,0.91,0.91,4,262,6,0,0,support,low,0.8944106397349513
14564,0.43,0.57,2,135,3,0,0,support,low,0.9872702855223361
14565,0.33,0.88,6,219,5,0,0,support,low,0.2510445932355385
14566,0.41,0.57,2,136,3,0,0,support,low,0.9872943888843787
14567,0.41,0.55,2,154,3,0,0,support,low,0.9873338342075372
14568,0.37,0.54,2,149,3,0,0,support,low,0.9873426060250516
14569,0.31,0.62,6,135,5,0,0,support,low,0.18828516683279012
14570,0.09,0.91,6,275,4,0,0,support,low,0.9897043167884177
14571,0.1,0.87,6,290,4,0,0,support,low,0.9966403085648439
14572,0.76,0.9,4,263,5,0,0,support,low,0.9010401563132182
14573,0.41,0.54,2,145,3,0,0,support,low,0.9873311351409215
14574,0.72,0.96,5,267,5,0,0,technical,low,0.909742639052382
14575,0.4,0.5,2,141,3,1,0,technical,low,0.9843321530293434
14576,0.91,0.87,4,235,5,0,0,technical,low,0.899190477217333
14577,0.1,0.83,6,258,4,0,0,management,low,0.9862115042153679
14578,0.4,0.56,2,131,3,0,0,IT,low,0.9868731441256063
14579,0.82,0.86,5,243,5,0,0,IT,low,0.9135132261211772
14580,0.1,0.82,6,266,4,0,0,IT,low,0.9861637100977209
14581,0.37,0.45,2,142,3,0,0,IT,low,0.9865107619144419
14582,0.36,0.51,2,135,3,0,0,IT,low,0.9866749429298802
14583,0.39,0.48,2,141,3,0,0,product_mng,medium,0.9871920082911184
14584,0.36,0.57,2,142,3,0,0,product_mng,medium,0.987027551422214
14585,0.86,0.84,5,254,5,0,0,product_mng,medium,0.9098456157530751
14586,0.73,0.99,5,262,5,0,0,product_mng,medium,0.9141846113681992
14587,0.56,0.71,4,296,2,0,0,IT,medium,0.8393713405776602
14588,0.44,0.56,2,158,3,0,0,accounting,medium,0.9863465744103713
14589,0.31,0.56,4,238,2,0,0,accounting,medium,0.24600878724895073
14590,0.77,0.93,4,231,5,0,0,hr,medium,0.8997758738987449
14591,0.44,0.45,2,156,3,0,0,hr,medium,0.9867168833105299
14592,0.38,0.46,2,145,3,0,0,hr,medium,0.9872401743389847
14593,0.45,0.48,2,144,3,0,0,marketing,medium,0.9871612097234815
14594,0.38,0.51,2,159,3,0,0,sales,medium,0.986556940695448
14595,0.36,0.48,2,156,3,0,0,accounting,high,0.9655060966375762
14596,0.75,0.9,5,256,5,0,0,support,low,0.9155652660085857
14597,0.1,0.93,6,298,4,0,0,technical,medium,0.9966791426535312
14598,0.1,0.97,6,247,4,0,0,management,medium,0.9860085354592437
14599,0.45,0.5,2,157,3,0,0,marketing,medium,0.986897108867625
14600,0.42,0.57,2,154,3,1,0,marketing,medium,0.9830046364361055
14601,0.78,1.0,4,253,5,0,0,marketing,low,0.9128679974056791
14602,0.45,0.55,2,148,3,0,0,sales,low,0.9874366187227855
14603,0.84,1.0,4,261,5,0,0,sales,low,0.9129488544869104
14604,0.11,0.93,6,282,4,0,0,sales,low,0.9938512460086384
14605,0.42,0.56,2,133,3,0,0,sales,low,0.9874844319797687
14606,0.45,0.46,2,128,3,0,0,sales,low,0.9875678399986902
14607,0.46,0.57,2,139,3,0,0,sales,low,0.987176610210499
14608,0.09,0.79,6,293,5,0,0,sales,low,0.9969628035697108
14609,0.87,0.83,4,265,6,0,0,sales,low,0.8710315476542895
14610,0.1,0.87,6,250,4,0,0,sales,low,0.9863092134594825
14611,0.91,1.0,5,251,6,0,0,sales,low,0.9183853731217883
14612,0.76,0.92,4,246,5,0,0,sales,low,0.9016002007627313
14613,0.74,1.0,5,275,5,0,0,sales,low,0.9230509160166085
14614,0.92,0.93,5,240,5,0,0,sales,low,0.9119751756660972
14615,0.76,0.87,5,245,5,0,0,sales,low,0.9151580623228711
14616,0.47,0.5,4,254,4,0,0,sales,low,0.3149620251182952
14617,0.73,0.99,5,241,5,0,0,sales,low,0.915968669650105
14618,0.09,0.94,6,257,4,0,0,sales,low,0.9863092134594825
14619,0.91,0.92,4,246,5,0,0,sales,low,0.9016002007627313
14620,0.82,0.98,4,233,5,0,0,sales,low,0.9021421384312491
14621,0.28,0.45,6,218,4,0,0,accounting,low,0.21463323102726864
14622,0.84,0.99,4,262,6,0,0,accounting,medium,0.8967753594631893
14623,0.45,0.53,2,138,3,0,0,accounting,medium,0.9868936868712517
14624,0.45,0.54,2,142,3,0,0,hr,medium,0.9872160345356772
14625,0.91,0.97,5,233,5,0,0,hr,medium,0.9131404982298993
14626,0.42,0.48,2,155,3,0,0,hr,medium,0.987222350253074
14627,0.82,1.0,4,229,6,0,0,hr,medium,0.9053656164263172
14628,0.11,0.9,6,264,4,0,0,technical,medium,0.9862520921207076
14629,0.42,0.53,3,199,4,0,0,technical,medium,0.07050271018133288
14630,0.82,0.85,4,223,5,0,0,technical,medium,0.8823316946753871
14631,0.09,0.96,6,268,4,0,0,technical,medium,0.9862345482610585
14632,0.1,0.94,6,287,4,0,0,technical,medium,0.9957551013416669
14633,0.86,1.0,5,257,5,0,0,technical,medium,0.9213462445549937
14634,0.4,0.46,2,143,3,0,0,technical,high,0.9710116849006709
14635,0.45,0.46,2,130,3,0,0,technical,low,0.987155026811328
14636,0.42,0.51,2,136,3,0,0,technical,medium,0.986558959069097
14637,0.74,0.92,4,261,5,0,0,technical,medium,0.9001524016890042
14638,0.55,0.6,3,180,4,0,0,technical,medium,0.05964953334597038
14639,0.37,0.45,2,126,3,0,0,support,medium,0.9847516988259668
14640,0.41,0.52,2,127,3,1,0,support,low,0.9798476929674373
14641,0.89,0.65,5,195,6,0,0,support,low,0.06320859987776638
14642,0.41,0.57,2,160,3,0,0,support,low,0.9869754626225541
14643,0.44,0.51,2,150,3,0,0,support,low,0.9870841603597398
14644,0.87,0.84,4,264,6,0,0,support,low,0.8876083902750221
14645,0.1,0.84,6,309,4,0,0,support,low,0.9966403085648439
14646,0.41,0.47,2,135,3,0,0,support,low,0.9875238899105112
14647,0.11,0.85,6,261,4,0,0,support,low,0.9863092134594825
14648,0.43,0.53,2,160,3,0,0,support,low,0.987079266037944
14649,0.77,0.9,4,237,5,0,0,support,low,0.8998792373526773
14650,0.41,0.52,2,136,3,0,0,technical,low,0.9869333149552524
14651,0.41,0.48,2,139,3,0,0,technical,low,0.9871872243356868
14652,0.36,0.78,2,151,4,0,0,technical,low,0.5734441327174231
14653,0.77,1.0,5,229,5,0,0,management,low,0.9165189830244951
14654,0.81,0.98,5,245,5,0,0,IT,low,0.9155847534591345
14655,0.39,0.54,2,127,3,0,0,IT,low,0.9868245825333878
14656,0.09,0.94,6,283,5,0,0,IT,low,0.9928309486298411
14657,0.44,0.46,2,143,3,0,0,IT,low,0.9867773536403645
